# Exposure time (ms): 2
# Camera ROI: ROI(upper_left_x_pixels=708, upper_left_y_pixels=1408, lower_right_x_pixels=1011, lower_right_y_pixels=1711)
# Real ROI: (10, 25, 60, 70)
# Images averaged: 20
# Time elapsed: 658.4328968524933
Voltage (V),Current (A),Average Intensity,Total Intensity,SNR (dB)
-10.49237,0.1997994,9.264360902255639,61608,8.88059734191132
-9.992295,0.1903817,9.282406015037594,61728,8.837767326274061
-9.492622,0.180823,9.254887218045113,61545,8.843296948794762
-8.992577,0.1714266,9.270676691729323,61650,8.86196010233255
-8.491365,0.1618106,9.244812030075188,61478,8.904807302412621
-7.991459,0.1523162,9.264962406015037,61612,8.83994263487635
-7.491233,0.1428729,9.264962406015037,61612,8.899159221130516
-6.991438,0.1333073,9.24736842105263,61495,8.840413487275484
-6.49007,0.123836,9.267368421052632,61628,8.845649740355512
-5.990302,0.1142805,9.22045112781955,61316,8.917623672451207
-5.490701,0.1047861,9.268721804511278,61637,8.861941496582139
-4.990688,0.09530482,9.238947368421053,61439,8.866383328902144
-4.48999,0.0857642,9.25609022556391,61553,8.870904145680964
-3.990282,0.07632429,9.222706766917293,61331,8.87334944880984
-3.490228,0.06673808,9.266165413533834,61620,8.840116138164912
-2.990683,0.05722542,9.243007518796993,61466,8.865119130918806
-2.490796,0.04778926,9.226766917293233,61358,8.9082162474891
-1.989899,0.03816117,9.250225563909774,61514,8.85984082120315
-1.490168,0.02863088,9.189774436090225,61112,8.899027891638521
-0.9904131,0.01909977,9.238947368421053,61439,8.849652329046378
-0.4907219,0.009563383,9.210977443609023,61253,8.868319133166217
0.009994386,8.793219e-05,9.18827067669173,61102,8.913324240767999
